,condition,sketchLabel,Target,Distractor1,Distractor2,Distractor3,coarseGrainedSketchInfo
658,closer,8a631b1fa894_23,trial_30_doberman,trial_18_pug,trial_28_chihuahua,trial_2_bullmastiff,closer_doberman
659,closer,8a631b1fa894_24,trial_2_bullmastiff,trial_18_pug,trial_28_chihuahua,trial_30_doberman,closer_bullmastiff
660,closer,8a631b1fa894_28,trial_28_chihuahua,trial_18_pug,trial_2_bullmastiff,trial_30_doberman,closer_chihuahua
661,further,f6a80bd05fc3_1,trial_14_robin,trial_10_beetle,trial_25_goldenretriever,trial_32_squat,further_robin
662,closer,f6a80bd05fc3_2,trial_26_crow,trial_12_bluejay,trial_15_nightingale,trial_19_pigeon,closer_crow
663,further,f6a80bd05fc3_4,trial_10_beetle,trial_14_robin,trial_25_goldenretriever,trial_32_squat,further_beetle
664,further,f6a80bd05fc3_9,trial_25_goldenretriever,trial_10_beetle,trial_14_robin,trial_32_squat,further_goldenretriever
665,further,f6a80bd05fc3_14,trial_32_squat,trial_10_beetle,trial_14_robin,trial_25_goldenretriever,further_squat
666,closer,f6a80bd05fc3_18,trial_12_bluejay,trial_15_nightingale,trial_19_pigeon,trial_26_crow,closer_bluejay
667,further,f6a80bd05fc3_22,trial_20_cuckoo,trial_27_sling,trial_3_redantique,trial_7_basset,further_cuckoo
668,closer,f6a80bd05fc3_26,trial_19_pigeon,trial_12_bluejay,trial_15_nightingale,trial_26_crow,closer_pigeon
669,further,f6a80bd05fc3_28,trial_27_sling,trial_20_cuckoo,trial_3_redantique,trial_7_basset,further_sling
670,closer,f6a80bd05fc3_29,trial_15_nightingale,trial_12_bluejay,trial_19_pigeon,trial_26_crow,closer_nightingale
671,further,f6a80bd05fc3_31,trial_7_basset,trial_20_cuckoo,trial_27_sling,trial_3_redantique,further_basset
672,closer,500ec1c2d3aa_2,trial_30_doberman,trial_16_bloodhound,trial_23_weimaraner,trial_28_chihuahua,closer_doberman
673,closer,500ec1c2d3aa_30,trial_28_chihuahua,trial_16_bloodhound,trial_23_weimaraner,trial_30_doberman,closer_chihuahua
674,closer,c9edf26da2a1_4,trial_13_tomtit,trial_12_bluejay,trial_15_nightingale,trial_20_cuckoo,closer_tomtit
675,closer,c9edf26da2a1_14,trial_20_cuckoo,trial_12_bluejay,trial_13_tomtit,trial_15_nightingale,closer_cuckoo
676,closer,c9edf26da2a1_18,trial_15_nightingale,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo,closer_nightingale
677,closer,c9edf26da2a1_23,trial_22_leather,trial_27_sling,trial_4_straight,trial_8_knob,closer_leather
678,closer,c9edf26da2a1_29,trial_4_straight,trial_22_leather,trial_27_sling,trial_8_knob,closer_straight
679,closer,c9edf26da2a1_30,trial_12_bluejay,trial_13_tomtit,trial_15_nightingale,trial_20_cuckoo,closer_bluejay
680,closer,c9edf26da2a1_32,trial_8_knob,trial_22_leather,trial_27_sling,trial_4_straight,closer_knob
681,closer,9d29240651d1_1,trial_15_nightingale,trial_12_bluejay,trial_14_robin,trial_20_cuckoo,closer_nightingale
682,closer,9d29240651d1_2,trial_21_woven,trial_11_waiting,trial_4_straight,trial_8_knob,closer_woven
683,closer,9d29240651d1_4,trial_16_bloodhound,trial_18_pug,trial_23_weimaraner,trial_7_basset,closer_bloodhound
684,closer,9d29240651d1_8,trial_14_robin,trial_12_bluejay,trial_15_nightingale,trial_20_cuckoo,closer_robin
685,closer,9d29240651d1_9,trial_4_straight,trial_11_waiting,trial_21_woven,trial_8_knob,closer_straight
686,further,9d29240651d1_10,trial_19_pigeon,trial_22_leather,trial_30_doberman,trial_31_bluesedan,further_pigeon
687,further,9d29240651d1_11,trial_26_crow,trial_28_chihuahua,trial_32_squat,trial_3_redantique,further_crow
688,closer,9d29240651d1_12,trial_7_basset,trial_16_bloodhound,trial_18_pug,trial_23_weimaraner,closer_basset
689,closer,9d29240651d1_13,trial_11_waiting,trial_21_woven,trial_4_straight,trial_8_knob,closer_waiting
690,further,9d29240651d1_15,trial_32_squat,trial_26_crow,trial_28_chihuahua,trial_3_redantique,further_squat
691,further,9d29240651d1_16,trial_3_redantique,trial_26_crow,trial_28_chihuahua,trial_32_squat,further_redantique
692,further,9d29240651d1_19,trial_22_leather,trial_19_pigeon,trial_30_doberman,trial_31_bluesedan,further_leather
693,closer,9d29240651d1_20,trial_12_bluejay,trial_14_robin,trial_15_nightingale,trial_20_cuckoo,closer_bluejay
694,closer,9d29240651d1_21,trial_20_cuckoo,trial_12_bluejay,trial_14_robin,trial_15_nightingale,closer_cuckoo
695,further,9d29240651d1_22,trial_28_chihuahua,trial_26_crow,trial_32_squat,trial_3_redantique,further_chihuahua
696,closer,9d29240651d1_23,trial_8_knob,trial_11_waiting,trial_21_woven,trial_4_straight,closer_knob
697,further,9d29240651d1_28,trial_31_bluesedan,trial_19_pigeon,trial_22_leather,trial_30_doberman,further_bluesedan
698,closer,9d29240651d1_29,trial_18_pug,trial_16_bloodhound,trial_23_weimaraner,trial_7_basset,closer_pug
699,further,9d29240651d1_31,trial_30_doberman,trial_19_pigeon,trial_22_leather,trial_31_bluesedan,further_doberman
700,further,46bb3145880a_6,trial_2_bullmastiff,trial_19_pigeon,trial_24_white,trial_4_straight,further_bullmastiff
701,closer,46bb3145880a_9,trial_5_inlay,trial_21_woven,trial_22_leather,trial_27_sling,closer_inlay
702,closer,46bb3145880a_10,trial_25_goldenretriever,trial_16_bloodhound,trial_23_weimaraner,trial_28_chihuahua,closer_goldenretriever
703,closer,46bb3145880a_11,trial_16_bloodhound,trial_23_weimaraner,trial_25_goldenretriever,trial_28_chihuahua,closer_bloodhound
704,closer,46bb3145880a_13,trial_22_leather,trial_21_woven,trial_27_sling,trial_5_inlay,closer_leather
705,further,46bb3145880a_14,trial_19_pigeon,trial_24_white,trial_2_bullmastiff,trial_4_straight,further_pigeon
706,further,46bb3145880a_17,trial_4_straight,trial_19_pigeon,trial_24_white,trial_2_bullmastiff,further_straight
707,further,46bb3145880a_20,trial_11_waiting,trial_12_bluejay,trial_30_doberman,trial_6_hatchback,further_waiting
708,further,46bb3145880a_21,trial_24_white,trial_19_pigeon,trial_2_bullmastiff,trial_4_straight,further_white
709,further,46bb3145880a_22,trial_30_doberman,trial_11_waiting,trial_12_bluejay,trial_6_hatchback,further_doberman
710,closer,46bb3145880a_24,trial_28_chihuahua,trial_16_bloodhound,trial_23_weimaraner,trial_25_goldenretriever,closer_chihuahua
711,further,46bb3145880a_26,trial_12_bluejay,trial_11_waiting,trial_30_doberman,trial_6_hatchback,further_bluejay
712,further,46bb3145880a_29,trial_6_hatchback,trial_11_waiting,trial_12_bluejay,trial_30_doberman,further_hatchback
713,closer,46bb3145880a_31,trial_21_woven,trial_22_leather,trial_27_sling,trial_5_inlay,closer_woven
714,closer,46bb3145880a_32,trial_27_sling,trial_21_woven,trial_22_leather,trial_5_inlay,closer_sling
715,further,e890cdbb4ffb_1,trial_7_basset,trial_15_nightingale,trial_3_redantique,trial_8_knob,further_basset
716,further,e890cdbb4ffb_4,trial_20_cuckoo,trial_17_redsport,trial_22_leather,trial_2_bullmastiff,further_cuckoo
717,further,e890cdbb4ffb_5,trial_15_nightingale,trial_3_redantique,trial_7_basset,trial_8_knob,further_nightingale
718,further,e890cdbb4ffb_7,trial_17_redsport,trial_20_cuckoo,trial_22_leather,trial_2_bullmastiff,further_redsport
719,further,e890cdbb4ffb_10,trial_10_beetle,trial_25_goldenretriever,trial_29_sparrow,trial_32_squat,further_beetle
720,further,e890cdbb4ffb_14,trial_3_redantique,trial_15_nightingale,trial_7_basset,trial_8_knob,further_redantique
721,further,e890cdbb4ffb_18,trial_29_sparrow,trial_10_beetle,trial_25_goldenretriever,trial_32_squat,further_sparrow
722,further,e890cdbb4ffb_19,trial_25_goldenretriever,trial_10_beetle,trial_29_sparrow,trial_32_squat,further_goldenretriever
723,further,e890cdbb4ffb_20,trial_32_squat,trial_10_beetle,trial_25_goldenretriever,trial_29_sparrow,further_squat
724,further,e890cdbb4ffb_22,trial_22_leather,trial_17_redsport,trial_20_cuckoo,trial_2_bullmastiff,further_leather
725,further,e890cdbb4ffb_24,trial_2_bullmastiff,trial_17_redsport,trial_20_cuckoo,trial_22_leather,further_bullmastiff
726,further,e890cdbb4ffb_26,trial_8_knob,trial_15_nightingale,trial_3_redantique,trial_7_basset,further_knob
727,further,7ebf49ba594f_8,trial_9_brown,trial_14_robin,trial_21_woven,trial_2_bullmastiff,further_brown
728,further,7ebf49ba594f_9,trial_17_redsport,trial_18_pug,trial_19_pigeon,trial_22_leather,further_redsport
729,further,7ebf49ba594f_10,trial_18_pug,trial_17_redsport,trial_19_pigeon,trial_22_leather,further_pug
730,further,7ebf49ba594f_13,trial_19_pigeon,trial_17_redsport,trial_18_pug,trial_22_leather,further_pigeon
731,closer,7ebf49ba594f_14,trial_15_nightingale,trial_13_tomtit,trial_26_crow,trial_29_sparrow,closer_nightingale
732,further,7ebf49ba594f_15,trial_14_robin,trial_21_woven,trial_2_bullmastiff,trial_9_brown,further_robin
733,further,7ebf49ba594f_18,trial_2_bullmastiff,trial_14_robin,trial_21_woven,trial_9_brown,further_bullmastiff
734,further,7ebf49ba594f_19,trial_22_leather,trial_17_redsport,trial_18_pug,trial_19_pigeon,further_leather
735,closer,7ebf49ba594f_22,trial_26_crow,trial_13_tomtit,trial_15_nightingale,trial_29_sparrow,closer_crow
736,closer,7ebf49ba594f_23,trial_13_tomtit,trial_15_nightingale,trial_26_crow,trial_29_sparrow,closer_tomtit
737,closer,7ebf49ba594f_24,trial_29_sparrow,trial_13_tomtit,trial_15_nightingale,trial_26_crow,closer_sparrow
738,further,7ebf49ba594f_29,trial_21_woven,trial_14_robin,trial_2_bullmastiff,trial_9_brown,further_woven
739,closer,7d7f0b9a0af8_1,trial_32_squat,trial_21_woven,trial_27_sling,trial_5_inlay,closer_squat
740,further,7d7f0b9a0af8_2,trial_18_pug,trial_14_robin,trial_6_hatchback,trial_8_knob,further_pug
741,closer,7d7f0b9a0af8_4,trial_21_woven,trial_27_sling,trial_32_squat,trial_5_inlay,closer_woven
742,further,7d7f0b9a0af8_5,trial_4_straight,trial_12_bluejay,trial_1_bluesport,trial_25_goldenretriever,further_straight
743,further,7d7f0b9a0af8_6,trial_8_knob,trial_14_robin,trial_18_pug,trial_6_hatchback,further_knob
744,further,7d7f0b9a0af8_11,trial_31_bluesedan,trial_11_waiting,trial_19_pigeon,trial_2_bullmastiff,further_bluesedan
745,further,7d7f0b9a0af8_12,trial_19_pigeon,trial_11_waiting,trial_2_bullmastiff,trial_31_bluesedan,further_pigeon
746,closer,7d7f0b9a0af8_15,trial_27_sling,trial_21_woven,trial_32_squat,trial_5_inlay,closer_sling
747,further,7d7f0b9a0af8_17,trial_12_bluejay,trial_1_bluesport,trial_25_goldenretriever,trial_4_straight,further_bluejay
748,further,7d7f0b9a0af8_19,trial_14_robin,trial_18_pug,trial_6_hatchback,trial_8_knob,further_robin
749,further,7d7f0b9a0af8_20,trial_25_goldenretriever,trial_12_bluejay,trial_1_bluesport,trial_4_straight,further_goldenretriever
750,closer,7d7f0b9a0af8_21,trial_5_inlay,trial_21_woven,trial_27_sling,trial_32_squat,closer_inlay
751,further,7d7f0b9a0af8_22,trial_11_waiting,trial_19_pigeon,trial_2_bullmastiff,trial_31_bluesedan,further_waiting
752,further,7d7f0b9a0af8_23,trial_1_bluesport,trial_12_bluejay,trial_25_goldenretriever,trial_4_straight,further_bluesport
753,further,7d7f0b9a0af8_27,trial_2_bullmastiff,trial_11_waiting,trial_19_pigeon,trial_31_bluesedan,further_bullmastiff
754,further,7d7f0b9a0af8_29,trial_6_hatchback,trial_14_robin,trial_18_pug,trial_8_knob,further_hatchback
755,closer,895bcb3d54b9_4,trial_27_sling,trial_11_waiting,trial_5_inlay,trial_8_knob,closer_sling
756,further,895bcb3d54b9_5,trial_3_redantique,trial_12_bluejay,trial_25_goldenretriever,trial_4_straight,further_redantique
757,closer,895bcb3d54b9_9,trial_13_tomtit,trial_14_robin,trial_15_nightingale,trial_26_crow,closer_tomtit
758,further,895bcb3d54b9_17,trial_25_goldenretriever,trial_12_bluejay,trial_3_redantique,trial_4_straight,further_goldenretriever
759,closer,895bcb3d54b9_22,trial_26_crow,trial_13_tomtit,trial_14_robin,trial_15_nightingale,closer_crow
760,further,895bcb3d54b9_23,trial_12_bluejay,trial_25_goldenretriever,trial_3_redantique,trial_4_straight,further_bluejay
761,closer,895bcb3d54b9_26,trial_5_inlay,trial_11_waiting,trial_27_sling,trial_8_knob,closer_inlay
762,closer,895bcb3d54b9_27,trial_11_waiting,trial_27_sling,trial_5_inlay,trial_8_knob,closer_waiting
763,further,895bcb3d54b9_28,trial_4_straight,trial_12_bluejay,trial_25_goldenretriever,trial_3_redantique,further_straight
764,closer,895bcb3d54b9_29,trial_14_robin,trial_13_tomtit,trial_15_nightingale,trial_26_crow,closer_robin
765,closer,895bcb3d54b9_31,trial_8_knob,trial_11_waiting,trial_27_sling,trial_5_inlay,closer_knob
766,closer,76ac0d817ede_3,trial_13_tomtit,trial_15_nightingale,trial_20_cuckoo,trial_26_crow,closer_tomtit
767,closer,76ac0d817ede_6,trial_15_nightingale,trial_13_tomtit,trial_20_cuckoo,trial_26_crow,closer_nightingale
768,further,76ac0d817ede_14,trial_17_redsport,trial_11_waiting,trial_14_robin,trial_25_goldenretriever,further_redsport
769,further,76ac0d817ede_18,trial_11_waiting,trial_14_robin,trial_17_redsport,trial_25_goldenretriever,further_waiting
770,closer,76ac0d817ede_19,trial_9_brown,trial_10_beetle,trial_24_white,trial_31_bluesedan,closer_brown
771,closer,76ac0d817ede_21,trial_20_cuckoo,trial_13_tomtit,trial_15_nightingale,trial_26_crow,closer_cuckoo
772,closer,76ac0d817ede_22,trial_24_white,trial_10_beetle,trial_31_bluesedan,trial_9_brown,closer_white
773,closer,76ac0d817ede_23,trial_31_bluesedan,trial_10_beetle,trial_24_white,trial_9_brown,closer_bluesedan
774,further,76ac0d817ede_24,trial_25_goldenretriever,trial_11_waiting,trial_14_robin,trial_17_redsport,further_goldenretriever
775,closer,76ac0d817ede_26,trial_10_beetle,trial_24_white,trial_31_bluesedan,trial_9_brown,closer_beetle
776,closer,76ac0d817ede_29,trial_26_crow,trial_13_tomtit,trial_15_nightingale,trial_20_cuckoo,closer_crow
777,further,76ac0d817ede_32,trial_14_robin,trial_11_waiting,trial_17_redsport,trial_25_goldenretriever,further_robin
778,closer,e201d15bc528_1,trial_32_squat,trial_11_waiting,trial_4_straight,trial_5_inlay,closer_squat
779,further,e201d15bc528_3,trial_15_nightingale,trial_1_bluesport,trial_22_leather,trial_23_weimaraner,further_nightingale
780,closer,e201d15bc528_4,trial_5_inlay,trial_11_waiting,trial_32_squat,trial_4_straight,closer_inlay
781,further,e201d15bc528_5,trial_12_bluejay,trial_21_woven,trial_30_doberman,trial_31_bluesedan,further_bluejay
782,closer,e201d15bc528_6,trial_10_beetle,trial_17_redsport,trial_24_white,trial_6_hatchback,closer_beetle
783,closer,e201d15bc528_7,trial_24_white,trial_10_beetle,trial_17_redsport,trial_6_hatchback,closer_white
784,closer,e201d15bc528_8,trial_11_waiting,trial_32_squat,trial_4_straight,trial_5_inlay,closer_waiting
785,closer,e201d15bc528_11,trial_4_straight,trial_11_waiting,trial_32_squat,trial_5_inlay,closer_straight
786,further,e201d15bc528_12,trial_18_pug,trial_20_cuckoo,trial_27_sling,trial_3_redantique,further_pug
787,further,e201d15bc528_13,trial_3_redantique,trial_18_pug,trial_20_cuckoo,trial_27_sling,further_redantique
788,closer,e201d15bc528_14,trial_19_pigeon,trial_14_robin,trial_26_crow,trial_29_sparrow,closer_pigeon
789,closer,e201d15bc528_15,trial_26_crow,trial_14_robin,trial_19_pigeon,trial_29_sparrow,closer_crow
790,further,e201d15bc528_16,trial_30_doberman,trial_12_bluejay,trial_21_woven,trial_31_bluesedan,further_doberman
791,further,e201d15bc528_17,trial_13_tomtit,trial_28_chihuahua,trial_8_knob,trial_9_brown,further_tomtit
792,further,e201d15bc528_19,trial_1_bluesport,trial_15_nightingale,trial_22_leather,trial_23_weimaraner,further_bluesport
793,closer,e201d15bc528_20,trial_6_hatchback,trial_10_beetle,trial_17_redsport,trial_24_white,closer_hatchback
794,further,e201d15bc528_21,trial_31_bluesedan,trial_12_bluejay,trial_21_woven,trial_30_doberman,further_bluesedan
795,further,e201d15bc528_22,trial_22_leather,trial_15_nightingale,trial_1_bluesport,trial_23_weimaraner,further_leather
796,further,e201d15bc528_24,trial_9_brown,trial_13_tomtit,trial_28_chihuahua,trial_8_knob,further_brown
797,further,e201d15bc528_27,trial_28_chihuahua,trial_13_tomtit,trial_8_knob,trial_9_brown,further_chihuahua
798,further,e201d15bc528_28,trial_21_woven,trial_12_bluejay,trial_30_doberman,trial_31_bluesedan,further_woven
799,further,e201d15bc528_29,trial_23_weimaraner,trial_15_nightingale,trial_1_bluesport,trial_22_leather,further_weimaraner
800,further,e201d15bc528_30,trial_27_sling,trial_18_pug,trial_20_cuckoo,trial_3_redantique,further_sling
801,further,e201d15bc528_31,trial_8_knob,trial_13_tomtit,trial_28_chihuahua,trial_9_brown,further_knob
802,further,e201d15bc528_32,trial_20_cuckoo,trial_18_pug,trial_27_sling,trial_3_redantique,further_cuckoo
803,further,f3a9ac597eb6_4,trial_20_cuckoo,trial_24_white,trial_27_sling,trial_30_doberman,further_cuckoo
804,further,f3a9ac597eb6_5,trial_6_hatchback,trial_21_woven,trial_29_sparrow,trial_7_basset,further_hatchback
805,further,f3a9ac597eb6_14,trial_27_sling,trial_20_cuckoo,trial_24_white,trial_30_doberman,further_sling
806,closer,f3a9ac597eb6_15,trial_28_chihuahua,trial_18_pug,trial_23_weimaraner,trial_25_goldenretriever,closer_chihuahua
807,further,f3a9ac597eb6_17,trial_21_woven,trial_29_sparrow,trial_6_hatchback,trial_7_basset,further_woven
808,closer,f3a9ac597eb6_18,trial_32_squat,trial_11_waiting,trial_4_straight,trial_5_inlay,closer_squat
809,closer,f3a9ac597eb6_19,trial_5_inlay,trial_11_waiting,trial_32_squat,trial_4_straight,closer_inlay
810,further,f3a9ac597eb6_21,trial_29_sparrow,trial_21_woven,trial_6_hatchback,trial_7_basset,further_sparrow
811,further,f3a9ac597eb6_24,trial_30_doberman,trial_20_cuckoo,trial_24_white,trial_27_sling,further_doberman
812,closer,f3a9ac597eb6_28,trial_4_straight,trial_11_waiting,trial_32_squat,trial_5_inlay,closer_straight
813,further,f3a9ac597eb6_29,trial_24_white,trial_20_cuckoo,trial_27_sling,trial_30_doberman,further_white
814,further,f3a9ac597eb6_32,trial_7_basset,trial_21_woven,trial_29_sparrow,trial_6_hatchback,further_basset
815,closer,16d8e4ed049d_1,trial_7_basset,trial_16_bloodhound,trial_28_chihuahua,trial_30_doberman,closer_basset
816,further,16d8e4ed049d_3,trial_29_sparrow,trial_23_weimaraner,trial_24_white,trial_32_squat,further_sparrow
817,closer,16d8e4ed049d_5,trial_16_bloodhound,trial_28_chihuahua,trial_30_doberman,trial_7_basset,closer_bloodhound
818,further,16d8e4ed049d_8,trial_5_inlay,trial_25_goldenretriever,trial_26_crow,trial_3_redantique,further_inlay
819,further,16d8e4ed049d_9,trial_32_squat,trial_23_weimaraner,trial_24_white,trial_29_sparrow,further_squat
820,further,16d8e4ed049d_10,trial_24_white,trial_23_weimaraner,trial_29_sparrow,trial_32_squat,further_white
821,further,16d8e4ed049d_12,trial_25_goldenretriever,trial_26_crow,trial_3_redantique,trial_5_inlay,further_goldenretriever
822,further,16d8e4ed049d_19,trial_26_crow,trial_25_goldenretriever,trial_3_redantique,trial_5_inlay,further_crow
823,further,16d8e4ed049d_20,trial_3_redantique,trial_25_goldenretriever,trial_26_crow,trial_5_inlay,further_redantique
824,further,16d8e4ed049d_21,trial_23_weimaraner,trial_24_white,trial_29_sparrow,trial_32_squat,further_weimaraner
825,closer,16d8e4ed049d_23,trial_30_doberman,trial_16_bloodhound,trial_28_chihuahua,trial_7_basset,closer_doberman
826,further,e1082911fc9f_8,trial_2_bullmastiff,trial_13_tomtit,trial_1_bluesport,trial_22_leather,further_bullmastiff
827,further,e1082911fc9f_16,trial_1_bluesport,trial_13_tomtit,trial_22_leather,trial_2_bullmastiff,further_bluesport
828,further,e1082911fc9f_23,trial_22_leather,trial_13_tomtit,trial_1_bluesport,trial_2_bullmastiff,further_leather
829,further,e1082911fc9f_26,trial_13_tomtit,trial_1_bluesport,trial_22_leather,trial_2_bullmastiff,further_tomtit
830,further,1ad91742f7d4_4,trial_20_cuckoo,trial_16_bloodhound,trial_21_woven,trial_31_bluesedan,further_cuckoo
831,closer,1ad91742f7d4_6,trial_11_waiting,trial_32_squat,trial_4_straight,trial_8_knob,closer_waiting
832,further,1ad91742f7d4_9,trial_21_woven,trial_16_bloodhound,trial_20_cuckoo,trial_31_bluesedan,further_woven
833,closer,1ad91742f7d4_14,trial_4_straight,trial_11_waiting,trial_32_squat,trial_8_knob,closer_straight
834,further,1ad91742f7d4_17,trial_31_bluesedan,trial_16_bloodhound,trial_20_cuckoo,trial_21_woven,further_bluesedan
835,further,1ad91742f7d4_20,trial_16_bloodhound,trial_20_cuckoo,trial_21_woven,trial_31_bluesedan,further_bloodhound
836,closer,1ad91742f7d4_22,trial_8_knob,trial_11_waiting,trial_32_squat,trial_4_straight,closer_knob
837,closer,1ad91742f7d4_25,trial_32_squat,trial_11_waiting,trial_4_straight,trial_8_knob,closer_squat
838,closer,fea038f4c9b8_1,trial_19_pigeon,trial_12_bluejay,trial_14_robin,trial_26_crow,closer_pigeon
839,closer,fea038f4c9b8_2,trial_12_bluejay,trial_14_robin,trial_19_pigeon,trial_26_crow,closer_bluejay
840,further,fea038f4c9b8_3,trial_11_waiting,trial_29_sparrow,trial_2_bullmastiff,trial_9_brown,further_waiting
841,closer,fea038f4c9b8_4,trial_3_redantique,trial_10_beetle,trial_24_white,trial_6_hatchback,closer_redantique
842,further,fea038f4c9b8_5,trial_17_redsport,trial_13_tomtit,trial_30_doberman,trial_4_straight,further_redsport
843,closer,fea038f4c9b8_6,trial_14_robin,trial_12_bluejay,trial_19_pigeon,trial_26_crow,closer_robin
844,further,fea038f4c9b8_7,trial_13_tomtit,trial_17_redsport,trial_30_doberman,trial_4_straight,further_tomtit
845,closer,fea038f4c9b8_8,trial_32_squat,trial_21_woven,trial_22_leather,trial_8_knob,closer_squat
846,further,fea038f4c9b8_9,trial_29_sparrow,trial_11_waiting,trial_2_bullmastiff,trial_9_brown,further_sparrow
847,further,fea038f4c9b8_10,trial_1_bluesport,trial_15_nightingale,trial_27_sling,trial_28_chihuahua,further_bluesport
848,further,fea038f4c9b8_11,trial_31_bluesedan,trial_20_cuckoo,trial_23_weimaraner,trial_5_inlay,further_bluesedan
849,closer,fea038f4c9b8_12,trial_24_white,trial_10_beetle,trial_3_redantique,trial_6_hatchback,closer_white
850,closer,fea038f4c9b8_13,trial_21_woven,trial_22_leather,trial_32_squat,trial_8_knob,closer_woven
851,closer,fea038f4c9b8_14,trial_6_hatchback,trial_10_beetle,trial_24_white,trial_3_redantique,closer_hatchback
852,further,fea038f4c9b8_15,trial_15_nightingale,trial_1_bluesport,trial_27_sling,trial_28_chihuahua,further_nightingale
853,further,fea038f4c9b8_17,trial_2_bullmastiff,trial_11_waiting,trial_29_sparrow,trial_9_brown,further_bullmastiff
854,further,fea038f4c9b8_18,trial_20_cuckoo,trial_23_weimaraner,trial_31_bluesedan,trial_5_inlay,further_cuckoo
855,further,fea038f4c9b8_20,trial_23_weimaraner,trial_20_cuckoo,trial_31_bluesedan,trial_5_inlay,further_weimaraner
856,further,fea038f4c9b8_21,trial_5_inlay,trial_20_cuckoo,trial_23_weimaraner,trial_31_bluesedan,further_inlay
857,closer,fea038f4c9b8_22,trial_22_leather,trial_21_woven,trial_32_squat,trial_8_knob,closer_leather
858,closer,fea038f4c9b8_23,trial_8_knob,trial_21_woven,trial_22_leather,trial_32_squat,closer_knob
859,further,fea038f4c9b8_24,trial_28_chihuahua,trial_15_nightingale,trial_1_bluesport,trial_27_sling,further_chihuahua
860,further,fea038f4c9b8_25,trial_4_straight,trial_13_tomtit,trial_17_redsport,trial_30_doberman,further_straight
861,closer,fea038f4c9b8_27,trial_26_crow,trial_12_bluejay,trial_14_robin,trial_19_pigeon,closer_crow
862,further,fea038f4c9b8_28,trial_30_doberman,trial_13_tomtit,trial_17_redsport,trial_4_straight,further_doberman
863,further,fea038f4c9b8_29,trial_9_brown,trial_11_waiting,trial_29_sparrow,trial_2_bullmastiff,further_brown
864,further,fea038f4c9b8_30,trial_27_sling,trial_15_nightingale,trial_1_bluesport,trial_28_chihuahua,further_sling
865,closer,fea038f4c9b8_31,trial_10_beetle,trial_24_white,trial_3_redantique,trial_6_hatchback,closer_beetle
866,further,c49134b19ceb_2,trial_20_cuckoo,trial_11_waiting,trial_28_chihuahua,trial_9_brown,further_cuckoo
867,further,c49134b19ceb_4,trial_5_inlay,trial_17_redsport,trial_23_weimaraner,trial_29_sparrow,further_inlay
868,closer,c49134b19ceb_6,trial_19_pigeon,trial_12_bluejay,trial_15_nightingale,trial_26_crow,closer_pigeon
869,further,c49134b19ceb_9,trial_11_waiting,trial_20_cuckoo,trial_28_chihuahua,trial_9_brown,further_waiting
870,closer,c49134b19ceb_10,trial_24_white,trial_10_beetle,trial_3_redantique,trial_6_hatchback,closer_white
871,closer,c49134b19ceb_11,trial_15_nightingale,trial_12_bluejay,trial_19_pigeon,trial_26_crow,closer_nightingale
872,further,c49134b19ceb_14,trial_9_brown,trial_11_waiting,trial_20_cuckoo,trial_28_chihuahua,further_brown
873,closer,c49134b19ceb_15,trial_26_crow,trial_12_bluejay,trial_15_nightingale,trial_19_pigeon,closer_crow
874,further,c49134b19ceb_17,trial_29_sparrow,trial_17_redsport,trial_23_weimaraner,trial_5_inlay,further_sparrow
875,closer,c49134b19ceb_21,trial_6_hatchback,trial_10_beetle,trial_24_white,trial_3_redantique,closer_hatchback
876,further,c49134b19ceb_23,trial_23_weimaraner,trial_17_redsport,trial_29_sparrow,trial_5_inlay,further_weimaraner
877,further,c49134b19ceb_25,trial_17_redsport,trial_23_weimaraner,trial_29_sparrow,trial_5_inlay,further_redsport
878,closer,c49134b19ceb_27,trial_12_bluejay,trial_15_nightingale,trial_19_pigeon,trial_26_crow,closer_bluejay
879,further,c49134b19ceb_29,trial_28_chihuahua,trial_11_waiting,trial_20_cuckoo,trial_9_brown,further_chihuahua
880,closer,c49134b19ceb_30,trial_10_beetle,trial_24_white,trial_3_redantique,trial_6_hatchback,closer_beetle
881,closer,c49134b19ceb_31,trial_3_redantique,trial_10_beetle,trial_24_white,trial_6_hatchback,closer_redantique
882,closer,3010355ac1f0_1,trial_22_leather,trial_21_woven,trial_27_sling,trial_4_straight,closer_leather
883,further,3010355ac1f0_4,trial_30_doberman,trial_29_sparrow,trial_3_redantique,trial_8_knob,further_doberman
884,further,3010355ac1f0_8,trial_14_robin,trial_11_waiting,trial_1_bluesport,trial_28_chihuahua,further_robin
885,closer,3010355ac1f0_9,trial_27_sling,trial_21_woven,trial_22_leather,trial_4_straight,closer_sling
886,further,3010355ac1f0_15,trial_3_redantique,trial_29_sparrow,trial_30_doberman,trial_8_knob,further_redantique
887,further,3010355ac1f0_16,trial_8_knob,trial_29_sparrow,trial_30_doberman,trial_3_redantique,further_knob
888,closer,3010355ac1f0_17,trial_21_woven,trial_22_leather,trial_27_sling,trial_4_straight,closer_woven
889,closer,3010355ac1f0_18,trial_4_straight,trial_21_woven,trial_22_leather,trial_27_sling,closer_straight
890,further,3010355ac1f0_19,trial_29_sparrow,trial_30_doberman,trial_3_redantique,trial_8_knob,further_sparrow
